Subject,Start Date,Start Time,End Date,End Time,All Day Event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Charles Mackenzie of Central Africa, Bishop, Missionary, Martyr, 1862 [6] Red",31/01/2019,,,,TRUE,FALSE,"Charles Mackenzie of Central Africa, Bishop, Missionary, Martyr, 1862 [6] Red
Thursday after Third Sunday after Epiphany
Week of Proper 3

DAILY EUCHARIST (Green)
Hebrews 10:19-25
Psalm 24:1-6
Mark 4:21-25

MORNING PRAYER: Week C 
Isaiah 49:13-23
Galatians 3:1-14
Mark 6:30-46

EVENING PRAYER: Festivals
Evening before THE PRESENTATION OF THE LORD (2 Feb)
1 Samuel 1:20-28a
Romans 8:14-21",Normal,Normal,3
"Bride of Kildare, Abbess, c.525 [6] White",01/02/2019,,,,TRUE,FALSE,"Bride of Kildare, Abbess, c.525 [6] White
Friday after Third Sunday after Epiphany
Week of Proper 3

DAILY EUCHARIST (Green)
Hebrews 10:32-39
Psalm 37:1-7, 24-25, 41-42
Mark 4:26-34

MORNING PRAYER: Week C 
Isaiah 50:1-11
Galatians 3:15-22
Mark 6:47-56

EVENING PRAYER before The Presentation of the Lord (2 Feb): Festivals
1 Samuel 1:20-28a
Romans 8:14-21",Normal,Normal,3
The Presentation of the Lord [2] White,02/02/2019,,,,TRUE,FALSE,"The Presentation of the Lord [2] White

EUCHARIST
Malachi 3:1-4
Psalm 84 or Psalm 24:7-10
Hebrews 2:14-18
Luke 2:22-40

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 8:31-36

EVENING PRAYER: Festivals
Haggai 2:1-9
1 John 3:1-8

---

Saturday after Third Sunday after Epiphany
Week of Proper 3

DAILY EUCHARIST (Green)
Hebrews 11:1-2, 8-19
Psalm 89:19-29
Mark 4:35-41

DAILY PRAYER: Week C 
Isaiah 51:1-8
Galatians 3:23-29
Mark 7:1-23",Normal,Normal,3
Fourth Sunday after Epiphany [3] Green,03/02/2019,,,,TRUE,FALSE,"Fourth Sunday after Epiphany [3] Green
Week of Proper 4

EUCHARIST
Jeremiah 1:4-10
Psalm 71:1-6
1 Corinthians 13:1-13
Luke 4:21-30

DAILY PRAYER: Week D 
Genesis 28:10-22
Philemon 1-16
Mark 1:21-28

ALTERNATIVE PSALMS
Morning: Psalm 34
Evening: Psalm 71:1-6, 15-17",Normal,Normal,3
Saints and Martyrs of Europe [6] Red (translated from 3 February),04/02/2019,,,,TRUE,FALSE,"Saints and Martyrs of Europe [6] Red (translated from 3 February)
Monday after Fourth Sunday after Epiphany
Week of Proper 4
(Consecration of the Rt Revd Kevin Pearson, Bishop of Argyll and the Isles, 2011)

DAILY EUCHARIST (Green)
Hebrews 11:32-40
Psalm 31:19-24
Mark 5:1-20

DAILY PRAYER: Week D 
Isaiah 51:9-23
Galatians 4:1-11
Mark 7:24-37",Normal,Normal,3
Tuesday after Fourth Sunday after Epiphany,05/02/2019,,,,TRUE,FALSE,"Tuesday after Fourth Sunday after Epiphany
Week of Proper 4

DAILY EUCHARIST (Green)
Hebrews 12:1-4
Psalm 22:22-30
Mark 5:21-43

DAILY PRAYER: Week D 
Isaiah 52:1-12
Galatians 4:12-20
Mark 8:1-10",Normal,Normal,3
"Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red",06/02/2019,,,,TRUE,FALSE,"Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red
Wednesday after Fourth Sunday after Epiphany
Week of Proper 4

DAILY EUCHARIST (Green)
Hebrews 12:4-7, 11-15
Psalm 103:1-2, 13-18
Mark 6:1-6

DAILY PRAYER: Week D 
Isaiah 54:1-10, (11-17)
Galatians 4:21-31
Mark 8:11-26",Normal,Normal,3
Thursday after Fourth Sunday after Epiphany,07/02/2019,,,,TRUE,FALSE,"Thursday after Fourth Sunday after Epiphany
Week of Proper 4

DAILY EUCHARIST (Green)
Hebrews 12:18-24
Psalm 48:1-3, 7-9
Mark 6:7-13

DAILY PRAYER: Week D 
Isaiah 55:1-13
Galatians 5:1-15
Mark 8:27 - 9:1",Normal,Normal,3
Friday after Fourth Sunday after Epiphany,08/02/2019,,,,TRUE,FALSE,"Friday after Fourth Sunday after Epiphany
Week of Proper 4

DAILY EUCHARIST (Green)
Hebrews 13:1-8
Psalm 27:1-13
Mark 6:14-29

DAILY PRAYER: Week D 
Isaiah 56:1-8
Galatians 5:16-24
Mark 9:2-13",Normal,Normal,3
Saturday after Fourth Sunday after Epiphany,09/02/2019,,,,TRUE,FALSE,"Saturday after Fourth Sunday after Epiphany
Week of Proper 4

DAILY EUCHARIST (Green)
Hebrews 13:9-17, 20-21
Psalm 23
Mark 6:30-34

DAILY PRAYER: Week D 
Isaiah 57:3-21
Galatians 5:25 - 6:10
Mark 9:14-29",Normal,Normal,3
Fifth Sunday after Epiphany [3] Green,10/02/2019,,,,TRUE,FALSE,"Fifth Sunday after Epiphany [3] Green
Week of Proper 5 (if before Lent)

EUCHARIST
Isaiah 6:1-8, (9-13)
Psalm 138
1 Corinthians 15:1-11
Luke 5:1-11

DAILY PRAYER: Week A
Amos 2:4-16
Ephesians 4:17-32
Mark 1:29-39

ALTERNATIVE PSALMS
Morning: Psalms 1 and 3
Evening: Psalm 4",Normal,Normal,3
"Scholastica, Religious, 543 [6] White (translated from 10 February)",11/02/2019,,,,TRUE,FALSE,"Scholastica, Religious, 543 [6] White (translated from 10 February)
Monday after Fifth Sunday after Epiphany
Week of Proper 5 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 1:1-19
Psalm 104:1-12, 25
Mark 6:53-56

DAILY PRAYER: Week A 
Isaiah 58:1-12
Galatians 6:11-18
Mark 9:30-41",Normal,Normal,3
Tuesday after Fifth Sunday after Epiphany,12/02/2019,,,,TRUE,FALSE,"Tuesday after Fifth Sunday after Epiphany
Week of Proper 5 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 1:20 - 2:4a
Psalm 8
Mark 7:1-13

DAILY PRAYER: Week A 
Isaiah 59:1-15a
2 Timothy 1:1-14
Mark 9:42-50",Normal,Normal,3
Wednesday after Fifth Sunday after Epiphany,13/02/2019,,,,TRUE,FALSE,"Wednesday after Fifth Sunday after Epiphany
Week of Proper 5 (if before Lent)

DAILY EUCHARIST  (Green)
Genesis 2:4b-9, 15-17
Psalm 104:25, 28-31
Mark 7:14-23

DAILY PRAYER: Week A 
Isaiah 59:15b-21
2 Timothy 1:15 - 2:13
Mark 10:1-16",Normal,Normal,3
"Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White",14/02/2019,,,,TRUE,FALSE,"Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White
Thursday after Fifth Sunday after Epiphany
Week of Proper 5 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 2:18-25
Psalm 128
Mark 7:24-30

DAILY PRAYER: Week A 
Isaiah 60:1-17
2 Timothy 2:14-26
Mark 10:17-31",Normal,Normal,3
"Thomas Bray, Priest and Missionary, 1730 [6] White",15/02/2019,,,,TRUE,FALSE,"Thomas Bray, Priest and Missionary, 1730 [6] White
Friday after Fifth Sunday after Epiphany
Week of Proper 5 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 3:1-8
Psalm 32:1-8
Mark 7:31-37

DAILY PRAYER: Week A 
Isaiah 61:1-9
2 Timothy 3:1-17
Mark 10:32-45",Normal,Normal,3
Saturday after Fifth Sunday after Epiphany,16/02/2019,,,,TRUE,FALSE,"Saturday after Fifth Sunday after Epiphany
Week of Proper 5 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 3:9-24
Psalm 90:1-12
Mark 8:1-10

DAILY PRAYER: Week A 
Isaiah 61:10 - 62:5
2 Timothy 4:1-22
Mark 10:46-52",Normal,Normal,3
Sixth Sunday after Epiphany [3] Green,17/02/2019,,,,TRUE,FALSE,"Sixth Sunday after Epiphany [3] Green
(SPB Septuagesima - Violet)
Week of Proper 6 (if before Lent)

EUCHARIST
Jeremiah 17:5-10
Psalm 1
1 Corinthians 15:12-20
Luke 6:17-26

DAILY PRAYER: Week B 
Amos 3:1-8
Ephesians 5:1-17
Mark 1:40-45

ALTERNATIVE PSALMS
Morning: Psalm 13
Evening: Psalm 6",Normal,Normal,3
"Colman of Lindisfarne, Bishop, 767 [6] White",18/02/2019,,,,TRUE,FALSE,"Colman of Lindisfarne, Bishop, 767 [6] White
Monday after Sixth Sunday after Epiphany
Week of Proper 6 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 4:1-15, 25
Psalm 50:7-24
Mark 8:11-13

DAILY PRAYER: Week B 
Isaiah 62:6 - 63:6
1 Timothy 1:1-17
Mark 11:1-11",Normal,Normal,3
"Martin Luther, 1545 [6] White",19/02/2019,,,,TRUE,FALSE,"Martin Luther, 1545 [6] White
Tuesday after Sixth Sunday after Epiphany
Week of Proper 6 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 6:5-8; 7:1-5, 10
Psalm 29
Mark 8:14-21

DAILY PRAYER: Week B 
Isaiah 63:7-14
1 Timothy 1:18 - 2:8
Mark 11:12-25",Normal,Normal,3
"Finan of Lindisfarne, Bishop, 661 [6] White (translated from 17 February)",20/02/2019,,,,TRUE,FALSE,"Finan of Lindisfarne, Bishop, 661 [6] White (translated from 17 February)
Wednesday after Sixth Sunday after Epiphany
Week of Proper 6 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 8:6-13, 20-22
Psalm 116:10-17
Mark 8:22-26

DAILY PRAYER: Week B 
Isaiah 63:15 - 64:9
1 Timothy 3:1-16
Mark 11:27 - 12:12",Normal,Normal,3
Thursday after Sixth Sunday after Epiphany,21/02/2019,,,,TRUE,FALSE,"Thursday after Sixth Sunday after Epiphany
Week of Proper 6 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 9:1-13
Psalm 102:15-22
Mark 8:27-33

DAILY PRAYER: Week B 
Isaiah 65:1-12
1 Timothy 4:1-16
Mark 12:13-27",Normal,Normal,3
Friday after Sixth Sunday after Epiphany,22/02/2019,,,,TRUE,FALSE,"Friday after Sixth Sunday after Epiphany
Week of Proper 6 (if before Lent)

DAILY EUCHARIST (Green)
Genesis 11:1-9
Psalm 33:6-18
Mark 8:34 - 9:1

DAILY PRAYER: Week B 
Isaiah 65:17-25
1 Timothy 5:17-22, (23-25)
Mark 12:28-34",Normal,Normal,3
"Polycarp of Smyrna, Bishop and Martyr, 156 [6] Red",23/02/2019,,,,TRUE,FALSE,"Polycarp of Smyrna, Bishop and Martyr, 156 [6] Red
Saturday after Sixth Sunday after Epiphany
Week of Proper 6 (if before Lent)

DAILY EUCHARIST (Green)
Hebrews 11:1-7
Psalm 145:1-4, 10-13
Mark 9:2-13

DAILY PRAYER: Week B 
Isaiah 66:1-14
1 Timothy 6:6-21
Mark 12:35-44",Normal,Normal,3
Seventh Sunday after Epiphany [3] Green,24/02/2019,,,,TRUE,FALSE,"Seventh Sunday after Epiphany [3] Green
(SPB Sexagesima - Violet)
Week of Proper 7 (if before Lent)

EUCHARIST
Genesis 45:3-11, 15
Psalm 37:1-11, 39-40
1 Corinthians 15:35-38, 42-50
Luke 6:27-38

DAILY PRAYER: Week C 
Amos 9:5-15
Ephesians 6:1-20
Mark 2:1-12

ALTERNATIVE PSALMS
Morning: Psalm 18:1-19 or Psalm 18:19-29
Evening: Psalm 10",Normal,Normal,3
Monday after Seventh Sunday after Epiphany,25/02/2019,,,,TRUE,FALSE,"Monday after Seventh Sunday after Epiphany
Week of Proper 7 (if before Lent)

DAILY EUCHARIST (Green)
Sirach 1:1-10
Psalm 93
Mark 9:14-29

DAILY PRAYER: Week C 
Ruth 1:1-14
2 Corinthians 1:1-11
Matthew 5:1-12",Normal,Normal,3
Tuesday after Seventh Sunday after Epiphany,26/02/2019,,,,TRUE,FALSE,"Tuesday after Seventh Sunday after Epiphany
Week of Proper 7 (if before Lent)

DAILY EUCHARIST (Green)
Sirach 2:1-11
Psalm 37:3-6, 27-28
Mark 9:30-37

DAILY PRAYER: Week C 
Ruth 1:15-20
2 Corinthians 1:12-22
Matthew 5:13-20",Normal,Normal,3
Wednesday after Seventh Sunday after Epiphany,27/02/2019,,,,TRUE,FALSE,"Wednesday after Seventh Sunday after Epiphany
Week of Proper 7 (if before Lent)

DAILY EUCHARIST (Green)
Sirach 4:11-19
Psalm 119:161-168
Mark 9:38-41

DAILY PRAYER: Week C 
Ruth 2:1-13
2 Corinthians 1:23 - 2:17
Matthew 5:21-26",Normal,Normal,3
Thursday after Seventh Sunday after Epiphany,28/02/2019,,,,TRUE,FALSE,"Thursday after Seventh Sunday after Epiphany
Week of Proper 7 (if before Lent)

DAILY EUCHARIST (Green)
Sirach 5:1-8
Psalm 1
Mark 9:42-50

DAILY PRAYER: Week C 
Ruth 2:14-23
2 Corinthians 3:1-18
Matthew 5:27-37",Normal,Normal,3
"David, Bishop, Patron of Wales, c.544 [6] White",01/03/2019,,,,TRUE,FALSE,"David, Bishop, Patron of Wales, c.544 [6] White
Friday after Seventh Sunday after Epiphany
Week of Proper 7 (if before Lent)
(Ordination of the Rt Revd Anne Dyer, Bishop of Aberdeen and Orkney, 2018)

DAILY EUCHARIST (Green)
Sirach 6:5-17
Psalm 119:17-24
Mark 10:1-12

DAILY PRAYER: Week C 
Ruth 3:1-18
2 Corinthians 4:1-12
Matthew 5:38-48",Normal,Normal,3
"Chad of Lichfield, Bishop, 672 [6] White",02/03/2019,,,,TRUE,FALSE,"Chad of Lichfield, Bishop, 672 [6] White
Saturday after Seventh Sunday after Epiphany
Week of Proper 7 (if before Lent)

DAILY EUCHARIST (Green)
Sirach 17:1-15
Psalm 103:1-4, 13-18
Mark 10:13-16

DAILY PRAYER: Week C 
Ruth 4:1-17
2 Corinthians 4:13 - 5:10
Matthew 6:1-6",Normal,Normal,3
Sunday before Lent (Transfiguration) [3] Green,03/03/2019,,,,TRUE,FALSE,"Sunday before Lent (Transfiguration) [3] Green
(SPB Quinquagesima - Violet)
Week of the Beginning of Lent
(Week of Proper 8)

EUCHARIST
Exodus 34:29-35
Psalm 99
2 Corinthians 3:12 - 4:2
Luke 9:28-36, (37-43)

DAILY PRAYER: Week D 
Proverbs 8:1, 22-31
Revelation 4
Luke 12:16-31

ALTERNATIVE PSALMS
Morning: Psalm 148
Evening: Psalm 65",Normal,Normal,3
"Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red",04/03/2019,,,,TRUE,FALSE,"Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red
Monday after Sunday before Lent
Week of the Beginning of Lent

DAILY EUCHARIST (Green)
Sirach 17:24-29
Psalm 32:1-8
Mark 10:17-27

DAILY PRAYER: Week D
Deuteronomy 6:10-15
Hebrews 1:1-14
John 1:1-18",Normal,Normal,3
"John and Charles Wesley, Priests, 1791 and 1788 [6] White (translated from 3 March)",05/03/2019,,,,TRUE,FALSE,"John and Charles Wesley, Priests, 1791 and 1788 [6] White (translated from 3 March)
Tuesday after Sunday before Lent
Week of the Beginning of Lent

DAILY EUCHARIST (Green)
Sirach 35:1-12
Psalm 50:7-15
Mark 10:28-31

DAILY PRAYER: Week D
Deuteronomy 6:16-25
Hebrews 2:1-10
John 1:19-28",Normal,Normal,3
Ash Wednesday [1] Violet or Lenten Array,06/03/2019,,,,TRUE,FALSE,"Ash Wednesday [1] Violet or Lenten Array
Week of the Beginning of Lent

DAILY EUCHARIST (Violet or Lenten Array)
Joel 2:1-2, 12-17 or Isaiah 58:1-12
Psalm 51:1-17
2 Corinthians 5:20b - 6:10
Matthew 6:1-6, 16-21

DAILY PRAYER: Returning to God 
Jonah 3:1-4, 11
Hebrews 12:1-14
Luke 18:9-14",Normal,Normal,3
"Perpetua and her Companions, Martyrs, 203 [6] Red",07/03/2019,,,,TRUE,FALSE,"Perpetua and her Companions, Martyrs, 203 [6] Red
Thursday after Ash Wednesday
Week of the Beginning of Lent

DAILY EUCHARIST (Violet or Lenten Array)
Deuteronomy 30:15-20
Psalm 1
Luke 9:18-25

DAILY PRAYER: Returning to God
Deuteronomy 7:6-11
Titus 1:1-16
John 1:29-34",Normal,Normal,3
"Duthac, Bishop, 1068 [6] White",08/03/2019,,,,TRUE,FALSE,"Duthac, Bishop, 1068 [6] White
Friday after Ash Wednesday
Week of the Beginning of Lent

DAILY EUCHARIST (Violet or Lenten Array)
Isaiah 58:1-9a
Psalm 51:1-4, 17-18
Matthew 9:14-17

DAILY PRAYER: Returning to God 
Deuteronomy 7:12-16
Titus 2:1-15
John 1:35-42",Normal,Normal,3
"Baldred, Bishop, 608 [6] White (translated from 6 March)",09/03/2019,,,,TRUE,FALSE,"Baldred, Bishop, 608 [6] White (translated from 6 March)
Saturday after Ash Wednesday
Week of the Beginning of Lent

DAILY EUCHARIST (Violet or Lenten Array)
Isaiah 58:9b-14
Psalm 86:1-6
Luke 5:27-32

DAILY PRAYER: Returning to God 
Deuteronomy 7:17-26
Titus 3:1-15
John 1:43-51",Normal,Normal,3
First Sunday of Lent [1] Violet or Lenten Array,10/03/2019,,,,TRUE,FALSE,"First Sunday of Lent [1] Violet or Lenten Array
Week of Lent 1

EUCHARIST
Deuteronomy 26:1-11
Psalm 91:1-2, 9-16
Romans 10:8b-13
Luke 4:1-13

DAILY PRAYER: Returning to God 
Deuteronomy 6:4-9, 16-25
Romans 5:12-19
Luke 15:1-10

ALTERNATIVE PSALMS
Morning: Psalm 50:1-15
Evening: Psalm 119:17-32",Normal,Normal,3
"Kessog, Bishop, c.700 [6] Red (translated from 10 March)",11/03/2019,,,,TRUE,FALSE,"Kessog, Bishop, c.700 [6] Red (translated from 10 March)
Monday after First Sunday of Lent
Week of Lent 1

DAILY EUCHARIST (Violet or Lenten Array)
Leviticus 19:1-2, 11-18
Psalm 19:7-14
Matthew 25:1-46

DAILY PRAYER: Returning to God 
Deuteronomy 8:1-20 
Hebrews 2:11-18
John 2:1-12",Normal,Normal,3
Tuesday after First Sunday of Lent,12/03/2019,,,,TRUE,FALSE,"Tuesday after First Sunday of Lent
Week of Lent 1

DAILY EUCHARIST (Violet or Lenten Array)
Isaiah 55:10-11
Psalm 34:1-8, (15-22)
Matthew 6:7-15

DAILY PRAYER: Returning to God 
Deuteronomy 9:4-12
Hebrews 3:1-11
John 2:13-22",Normal,Normal,3
Wednesday after First Sunday of Lent,13/03/2019,,,,TRUE,FALSE,"Wednesday after First Sunday of Lent
Week of Lent 1

DAILY EUCHARIST (Violet or Lenten Array)
Jonah 3:1-10
Psalm 51:1-2, 11-13
Luke 11:29-32

DAILY PRAYER: Returning to God 
Deuteronomy 9:13-21
Hebrews 3:12-19
John 2:23 - 3:15

---

EMBER DAY READINGS
Wednesday after First Sunday of Lent

Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after First Sunday of Lent,14/03/2019,,,,TRUE,FALSE,"Thursday after First Sunday of Lent
Week of Lent 1

DAILY EUCHARIST (Violet or Lenten Array)
Additions to Esther 14:1, 3-5, 12-14
Psalm 138
Matthew 7:7-12

DAILY PRAYER: Returning to God 
Deuteronomy 9:23 - 10:5
Hebrews 4:1-10
John 3:16-21",Normal,Normal,3
Friday after First Sunday of Lent,15/03/2019,,,,TRUE,FALSE,"Friday after First Sunday of Lent
Week of Lent 1

DAILY EUCHARIST (Violet or Lenten Array)
Ezekiel 18:21-28
Psalm 130
Matthew 5:20-26

DAILY PRAYER: Returning to God 
Deuteronomy 10:12-22
Hebrews 4:11-16
John 3:22-36

---

EMBER DAY READINGS
Friday after First Sunday of Lent

Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"Boniface of Ross, Bishop, 8th century [6] White",16/03/2019,,,,TRUE,FALSE,"Boniface of Ross, Bishop, 8th century [6] White
Saturday after First Sunday of Lent
Week of Lent 1

DAILY EUCHARIST (Violet or Lenten Array)
Deuteronomy 26:16-19
Psalm 119:1-8
Matthew 5:43-48

DAILY PRAYER: Returning to God 
Deuteronomy 11:18-28
Hebrews 5:1-10
John 4:1-26

---

EMBER DAY READINGS
Saturday after First Sunday of Lent

1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Second Sunday of Lent [1] Violet or Lenten Array,17/03/2019,,,,TRUE,FALSE,"Second Sunday of Lent [1] Violet or Lenten Array
Week of Lent 2

EUCHARIST
Genesis 15:1-12, 17-18
Psalm 27
Philippians 3:17 - 4:1
Luke 13:31-35 or Luke 9:28-36

DAILY PRAYER: Returning to God 
Numbers 21:4-9
Galatians 3:1-9, 23-29
Luke 14:27-33

ALTERNATIVE PSALMS
Morning: Psalm 135:1-14
Evening: Psalm 74",Normal,Normal,3
"Patrick, Bishop, Patron of Ireland, 461 [4] White (translated from 17 March)",18/03/2019,,,,TRUE,FALSE,"Patrick, Bishop, Patron of Ireland, 461 [4] White (translated from 17 March)

EUCHARIST
Ezekiel 34:11-16
Psalm 96
1 Thessalonians 2:2-12 or 1 Corinthians 1:18-25
Matthew 28:16-20 or Luke 22:24-30

MORNING PRAYER: Festivals
Isaiah 8:19 - 9:2
Acts 16:6-10

EVENING PRAYER: Festivals
Isaiah 42:1-17
Luke 10:1-20

---

Monday after Second Sunday of Lent
Week of Lent 2

DAILY EUCHARIST
Daniel 9:3-10
Psalm 79
Luke 6:36-38

DAILY PRAYER: Returning to God 
Jeremiah 1:(1-10), 11-19
Romans 1:1-15
John 4:27-42",Normal,Normal,3
Joseph of Nazareth [4] White,19/03/2019,,,,TRUE,FALSE,"Joseph of Nazareth [4] White

EUCHARIST
2 Samuel 7:4-16
Psalm 89:1-4, 26-29, (30-36)
Romans 4:13-18
Luke 2:41-52 or Matthew 1:18-25

MORNING PRAYER: Festivals
Isaiah 63:7-16
Matthew 1:18-25

EVENING PRAYER: Festivals
2 Chronicles 6:12-17
Ephesians 3:14-21

---

Tuesday after Second Sunday of Lent
Week of Lent 2

DAILY EUCHARIST
Isaiah 1:10-20
Psalm 50:7-15
Matthew 23:1-12

DAILY PRAYER: Returning to God 
Jeremiah 2:1-13
Romans 1:16-25, (26-27)
John 4:43-54",Normal,Normal,3
"Cuthbert, Bishop, 687 [6] White",20/03/2019,,,,TRUE,FALSE,"Cuthbert, Bishop, 687 [6] White
Wednesday after Second Sunday of Lent
Week of Lent 2

DAILY EUCHARIST
Jeremiah 18:18-20
Psalm 31:1-5, 13-16
Matthew 20:17-28

DAILY PRAYER: Returning to God 
Jeremiah 3:6-18
Romans 1:28 - 2:11
John 5:1-18",Normal,Normal,3
"Thomas Cranmer, Bishop, 1556 [6] Red",21/03/2019,,,,TRUE,FALSE,"Thomas Cranmer, Bishop, 1556 [6] Red
Thursday after Second Sunday of Lent
Week of Lent 2

DAILY EUCHARIST
Jeremiah 17:5-10
Psalm 1
Luke 16:19-31

DAILY PRAYER: Returning to God 
Jeremiah 4:9-10, 19-28
Romans 2:12-24
John 5:19-29",Normal,Normal,3
"Thomas Ken, Bishop, 1711 [6] White",22/03/2019,,,,TRUE,FALSE,"Thomas Ken, Bishop, 1711 [6] White
Friday after Second Sunday of Lent
Week of Lent 2

DAILY EUCHARIST
Genesis 37:3-4, 12-28
Psalm 17:1-8
Matthew 21:33-46

DAILY PRAYER: Returning to God 
Jeremiah 5:1-9, 20-31
Romans 2:25 - 3:18
John 5:30-47",Normal,Normal,3
"Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White (translated from 18 March)",23/03/2019,,,,TRUE,FALSE,"Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White (translated from 18 March)
Saturday after Second Sunday of Lent
Week of Lent 2

DAILY EUCHARIST
Micah 7:14-20
Psalm 103:1-12
Luke 15:1-3, 11-32

DAILY PRAYER: Returning to God 
Jeremiah 6:9-15
Romans 3:19-31
John 7:1-13",Normal,Normal,3
Third Sunday of Lent [1] Violet or Lenten Array,24/03/2019,,,,TRUE,FALSE,"Third Sunday of Lent [1] Violet or Lenten Array
Week of Lent 3

EUCHARIST
Isaiah 55:1-9
Psalm 63:1-8
1 Corinthians 10:1-13
Luke 13:1-9

MORNING PRAYER: Returning to God 
Joshua 1:1-9
Ephesians 6:10-20
John 2:13-22

EVENING PRAYER before The Annunciation of the Lord [2] White: Festivals
Genesis 3:1-15
Romans 5:12-21 or Galatians 4:1-7

ALTERNATIVE PSALMS
Morning: Psalm 40
Evening: Psalms 11 and 12",Normal,Normal,3
The Annunciation of the Lord [2] White,25/03/2019,,,,TRUE,FALSE,"The Annunciation of the Lord [2] White

EUCHARIST
Isaiah 7:10-14
Psalm 40:5-10 or Psalm 45
Hebrews 10:4-10
Luke 1:26-38

MORNING PRAYER: Festivals
Isaiah 52:7-12
Hebrews 2:5-10

EVENING PRAYER: Festivals
Wisdom of Solomon 9:1-12
John 1:9-14

--

Monday after Third Sunday of Lent
Week of Lent 3

DAILY EUCHARIST
2 Kings 5:1-15a
Psalm 42:1-2, 11-15
Luke 4:24-30

DAILY PRAYER: Returning to God 
Jeremiah 7:1-15
Romans 4:1-12
John 7:14-36",Normal,Normal,3
"Paul Couturier, Priest, 1953 [6] White (translated from 24 March)",26/03/2019,,,,TRUE,FALSE,"Paul Couturier, Priest, 1953 [6] White (translated from 24 March)
Tuesday after Third Sunday of Lent
Week of Lent 3

DAILY EUCHARIST
Song of the Three 1, 2, 11-20
Psalm 25:3-8
Matthew 18:21-35

DAILY PRAYER: Returning to God 
Jeremiah 7:21-34
Romans 4:13-25
John 7:37-52",Normal,Normal,3
Wednesday after Third Sunday of Lent,27/03/2019,,,,TRUE,FALSE,"Wednesday after Third Sunday of Lent
Week of Lent 3

DAILY EUCHARIST
Deuteronomy 4:1, 5-10
Psalm 147:13-21
Matthew 5:17-20

DAILY PRAYER: Returning to God 
Jeremiah 8:18 - 9:6
Romans 5:1-11
John 8:12-20",Normal,Normal,3
"Patrick Forbes, Bishop, 1636, and the Aberdeen Doctors, Teachers of the Faith [6] White",28/03/2019,,,,TRUE,FALSE,"Patrick Forbes, Bishop, 1636, and the Aberdeen Doctors, Teachers of the Faith [6] White
Thursday after Third Sunday of Lent
Week of Lent 3

DAILY EUCHARIST
Jeremiah 7:21-28
Psalm 95:1-9
Luke 11:14-23

DAILY PRAYER: Returning to God 
Jeremiah 10:11-24
Romans 5:12-21
John 8:21-32",Normal,Normal,3
"John Keble, Priest, 1866 [6] White",29/03/2019,,,,TRUE,FALSE,"John Keble, Priest, 1866 [6] White
Friday after Third Sunday of Lent
Week of Lent 3

DAILY EUCHARIST
Hosea 14:1-9
Psalm 81
Mark 12:28-34

DAILY PRAYER: Returning to God 
Jeremiah 11:1-8, 14-20
Romans 6:1-11
John 8:33-47",Normal,Normal,3
Saturday after Third Sunday of Lent,30/03/2019,,,,TRUE,FALSE,"Saturday after Third Sunday of Lent
Week of Lent 3

DAILY EUCHARIST
Hosea 5:13 - 6:6
Psalm 51:1-2, 17-20
Luke 18:9-14

DAILY PRAYER: Returning to God 
Jeremiah 13:1-11
Romans 6:12-23
John 8:47-59",Normal,Normal,3
Fourth Sunday of Lent (Mothering Sunday) [1] Violet or Lenten Array,31/03/2019,,,,TRUE,FALSE,"Fourth Sunday of Lent (Mothering Sunday) [1] Violet or Lenten Array
Week of Lent 4

DAILY EUCHARIST
Joshua 5:9-12
Psalm 32
2 Corinthians 5:16-21
Luke 15:1-3, 11b-32

DAILY PRAYER: Returning to God 
Micah 7:1-7, (8-20)
James 5:1-12, (13-20)
John 3:14-21

ALTERNATIVE PSALMS
Morning: Psalm 31:1-8, (9-16)
Evening: Psalms 13 and 14

---

Mothering Sunday

Exodus 2:1-10 or 1 Samuel 1:20-28
Psalm 34 or Psalm 127:1-4
2 Corinthians 1:3-7 or Colossians 3:12-17
Luke 2:33-35 or John 19:25-27",Normal,Normal,3
